Transaction_Amount,Time_Since_Last_Tx_Min,Distance_From_Last_Tx_Km,Distance_From_Home_Km,Amount_Ratio_30Day,Tx_Count_Last_24h,Failed_PIN_Attempts_24h,Transaction_Hour,Is_International_Tx,Is_High_Risk_Category,Is_First_Time_Device,Is_Weekend_Tx,Daily_Limit_Used_Pct,Card_Age_Days,Class
61.09,17.2,3.5,14.5,1.42,3,0,9,0,0,0,1,54.7,1405,0
1954.94,1.2,1373.7,279.8,8.88,12,4,2,0,0,1,0,96.9,47,1
370.25,9.1,41.1,8.4,0.75,1,0,16,0,1,0,0,23.3,1339,0
353.75,26.6,30.8,29.0,0.86,3,1,10,0,0,0,1,14.9,1444,0
214.25,51.3,41.6,5.2,0.46,1,1,7,0,0,0,1,20.4,913,0
176.53,116.2,24.8,23.7,0.53,5,0,16,0,0,0,0,23.3,738,0
201.82,94.4,6.0,29.5,1.31,4,0,18,0,0,1,0,35.6,592,0
135.82,16.1,0.8,1.1,1.67,4,0,6,0,0,0,1,7.6,1050,0
106.64,41.1,15.2,21.1,0.83,3,0,6,0,0,0,0,55.3,227,0
244.1,32.7,34.9,8.0,0.49,4,0,7,0,0,0,0,10.4,173,0
137.92,28.8,39.5,1.7,0.66,5,0,10,0,0,0,0,20.4,551,0
147.29,63.5,14.9,12.4,0.93,3,0,17,0,0,0,0,11.0,537,0
330.09,146.1,24.8,28.1,0.67,1,0,20,0,0,0,0,19.1,1379,0
484.43,29.4,21.1,0.8,0.57,2,0,20,0,0,1,0,51.1,547,0
303.8,54.8,20.6,17.8,1.38,1,1,14,0,0,1,1,38.8,1225,0
43.1,59.5,11.6,15.3,0.21,5,1,11,0,0,0,1,17.5,658,0
42.41,449.9,6.9,26.3,1.06,3,0,17,0,0,0,1,52.9,1069,0
475.95,371.2,9.9,3.0,1.47,1,0,9,0,0,0,0,49.0,1036,0
152.16,193.2,2.9,20.6,0.63,3,1,20,0,0,0,0,46.5,382,0
50.57,33.2,10.0,20.6,1.17,4,0,8,0,0,0,1,51.6,859,0
301.53,8.5,0.6,20.2,1.27,2,0,13,0,0,0,0,39.1,1327,0
313.71,45.7,31.4,28.3,1.25,5,0,8,0,0,0,0,32.6,185,0
326.01,37.2,15.9,24.8,0.91,1,0,6,0,0,0,0,25.6,1447,0
137.36,84.6,48.7,1.7,0.75,2,0,9,0,0,0,0,17.3,263,0
12.48,180.5,9.8,14.4,1.54,5,0,16,0,0,0,0,35.7,976,0
482.68,234.5,17.4,12.2,1.41,5,1,18,0,1,0,0,53.9,1180,0
129.19,223.6,18.0,9.6,0.71,4,0,10,0,0,0,1,37.7,305,0
339.63,53.5,0.5,13.8,0.36,3,0,21,0,1,0,0,55.6,247,0
354.78,139.5,42.0,11.8,0.31,3,0,10,0,0,1,1,24.6,1424,0
306.95,45.0,1.7,13.3,0.35,2,0,21,0,0,1,1,43.2,890,0
159.89,7.5,47.0,29.4,1.13,4,0,10,0,0,0,0,40.7,1413,0
139.19,145.1,44.6,3.1,0.28,5,0,13,0,0,0,1,41.9,1144,0
300.85,1.2,26.8,27.7,0.74,4,0,21,0,0,0,0,40.5,1046,0
433.72,63.1,27.2,14.7,1.41,4,0,13,0,0,0,0,17.2,1260,0
1893.94,1.0,1060.5,648.9,10.71,22,5,2,0,1,1,0,81.5,6,1
57.42,141.9,19.4,25.0,1.42,3,0,18,0,0,0,0,58.8,656,0
81.64,174.4,32.4,11.1,1.39,4,0,9,0,0,0,0,7.5,860,0
472.64,43.5,2.3,13.2,0.59,4,0,20,0,0,0,0,30.7,129,0
369.58,200.3,2.8,12.6,1.37,4,0,14,0,0,0,0,28.4,324,0
442.08,41.8,22.9,11.6,1.4,1,0,21,0,0,0,0,24.8,528,0
105.3,70.9,27.5,27.8,0.84,4,0,6,0,0,0,0,48.0,628,0
295.86,155.8,44.4,25.0,0.54,4,0,10,0,0,0,0,46.0,1151,0
352.06,141.7,5.3,3.7,1.03,5,0,10,0,0,0,0,54.8,225,0
341.66,524.6,41.2,3.7,1.67,1,0,10,0,0,0,1,26.8,912,0
207.04,30.6,10.6,13.1,1.22,4,0,13,0,0,0,0,36.0,598,0
12.62,130.3,19.8,3.4,0.48,4,0,14,0,0,0,1,54.1,1310,0
2261.45,0.8,952.2,258.1,12.37,23,5,3,1,1,1,0,85.5,45,1
130.29,296.0,20.1,4.7,0.88,2,0,14,0,0,0,0,58.3,1495,0
227.88,20.4,7.6,15.9,1.15,1,0,18,0,0,0,0,44.5,237,0
479.0,167.2,25.2,0.7,1.37,5,0,16,0,0,0,0,12.9,1093,0
202.52,100.8,40.1,9.8,1.02,1,0,13,0,0,0,1,6.3,1460,0
420.7,38.5,22.1,20.5,1.5,1,0,8,0,0,0,0,50.4,840,0
98.33,77.2,24.6,14.8,1.36,2,0,7,0,0,0,0,51.3,313,0
337.87,48.7,42.5,29.4,1.18,2,1,20,0,0,0,0,46.0,390,0
488.62,103.9,35.3,26.3,0.44,5,0,9,0,0,0,0,20.4,1043,0
55.44,263.8,24.6,11.1,1.54,4,0,20,0,0,0,1,40.2,470,0
9.12,101.1,13.0,1.8,1.7,5,0,18,0,0,0,0,22.4,629,0
219.62,119.9,44.3,25.4,0.42,4,1,17,0,0,0,1,29.8,791,0
50.85,87.8,28.9,27.4,0.98,3,0,7,0,0,1,0,26.0,648,0
375.45,6.3,11.1,24.7,0.61,2,0,9,0,0,1,0,55.3,1419,0
457.7,31.8,13.5,4.3,1.41,3,0,10,0,0,0,0,17.9,873,0
219.84,81.3,40.2,29.9,1.35,3,0,7,0,0,0,0,36.8,1116,0
133.06,44.6,2.3,8.1,0.43,2,0,17,0,0,0,1,24.9,518,0
220.03,24.1,49.6,21.9,1.6,3,0,13,0,1,1,0,41.5,460,0
363.11,84.2,6.6,27.3,0.49,1,0,6,0,0,0,0,36.1,1281,0
9.48,46.8,39.8,7.5,1.48,4,0,8,0,0,0,1,55.8,1198,0
296.78,35.8,19.8,27.3,0.93,5,0,12,0,0,0,0,10.6,1495,0
308.58,74.8,24.7,9.6,0.73,2,0,15,0,0,0,0,17.1,1019,0
320.66,17.2,44.0,29.3,0.45,1,0,6,0,0,0,0,47.1,666,0
124.8,315.3,20.7,8.8,0.47,5,1,18,0,0,0,0,25.3,817,0
358.46,242.7,26.9,28.6,1.26,5,0,16,0,0,0,0,14.1,826,0
50.24,147.6,2.6,2.1,1.08,5,0,20,0,0,0,0,32.7,1229,0
103.64,13.5,0.2,21.4,0.4,3,0,7,0,0,1,1,40.9,466,0
439.35,179.5,12.3,16.2,0.38,3,1,8,0,0,0,0,7.5,501,0
370.67,198.0,34.1,14.6,0.32,3,0,19,0,0,0,1,21.0,202,0
11.8,175.2,6.2,7.1,1.39,3,0,21,0,0,0,0,49.5,886,0
127.95,14.5,5.8,21.3,1.34,1,0,19,0,0,0,0,33.6,424,0
111.13,123.9,20.6,6.1,0.29,3,0,7,0,0,0,1,6.9,472,0
139.05,215.7,32.4,16.8,1.1,2,0,7,0,1,0,1,20.5,437,0
127.54,103.3,35.6,8.0,0.34,5,0,17,0,0,1,0,40.2,990,0
35.95,124.8,9.0,28.7,1.65,1,0,16,0,0,0,0,16.0,1156,0
232.18,73.6,4.1,1.3,1.65,3,0,11,0,0,0,1,50.5,1231,0
2444.33,3.3,1015.3,375.1,10.27,24,2,2,1,0,1,1,82.3,39,1
305.33,4.2,13.1,7.6,1.68,1,0,11,0,0,0,1,30.9,1196,0
338.07,122.3,42.7,12.7,1.5,5,0,16,0,0,0,0,55.4,1304,0
45.17,10.2,43.2,7.4,1.53,1,0,11,0,0,0,0,26.5,1275,0
475.99,68.5,38.6,15.0,1.11,4,0,20,0,0,0,0,17.9,1191,0
420.05,41.5,8.5,26.2,0.69,1,0,14,0,0,0,1,41.4,1495,0
403.52,94.6,41.1,21.5,0.55,3,0,13,0,0,0,0,36.5,1471,0
1816.01,0.3,568.3,622.3,4.92,22,3,2,1,1,1,0,81.4,7,1
466.69,141.2,29.9,3.1,1.21,5,0,13,0,0,0,1,23.9,131,0
274.41,190.2,16.9,21.0,0.48,5,0,11,0,0,0,0,26.9,1026,0
104.14,21.4,13.2,5.4,0.61,2,0,10,0,0,0,1,21.0,719,0
310.31,13.2,6.2,23.7,0.95,2,0,14,0,0,1,0,44.1,1202,0
372.73,18.9,25.5,7.9,0.57,3,0,17,0,0,0,0,40.8,1382,0
370.27,251.6,29.3,12.8,1.14,4,1,7,0,0,0,0,29.2,977,0
263.12,90.1,18.0,10.8,1.68,2,1,12,0,0,0,0,26.9,274,0
38.89,75.6,23.8,25.8,1.4,1,0,11,0,0,0,0,25.1,1490,0
188.7,13.5,18.2,4.2,1.27,3,0,12,0,0,0,0,20.6,114,0
460.78,125.8,32.1,17.2,1.13,4,0,17,0,0,0,0,9.7,1174,0
294.3,243.0,45.1,4.7,0.98,1,0,9,0,0,0,1,19.8,206,0
271.47,211.4,8.3,21.3,0.5,5,0,14,0,0,0,0,22.7,568,0
138.08,118.0,19.1,27.2,1.63,2,0,12,1,0,0,0,35.1,301,0
187.38,9.4,7.1,13.3,0.6,1,1,7,0,0,0,0,47.6,1341,0
448.2,14.3,31.3,14.9,0.35,4,0,18,0,0,0,0,26.8,1164,0
334.9,6.1,36.5,27.9,1.4,3,0,9,0,0,0,1,57.0,1016,0
394.76,35.7,46.6,15.9,0.48,1,0,10,0,0,0,0,50.5,435,0
229.9,17.5,14.0,14.9,0.8,3,0,7,0,0,0,0,59.2,204,0
316.97,36.1,47.5,17.6,0.25,5,0,15,0,0,0,1,53.2,302,0
127.95,58.3,3.3,20.8,0.42,4,0,13,0,0,0,0,38.9,1218,0
354.2,343.7,30.2,3.7,0.48,4,0,6,0,0,0,0,37.9,1300,0
216.66,113.1,3.0,24.7,0.29,2,0,20,0,0,0,1,12.1,164,0
224.06,216.2,44.7,13.3,1.25,4,0,8,0,0,0,1,44.7,652,0
326.41,148.7,26.5,2.6,1.54,1,0,20,0,0,1,0,38.0,323,0
468.46,14.3,33.5,23.7,0.8,1,0,19,0,0,0,0,32.9,479,0
36.68,159.8,41.6,11.6,1.6,1,0,6,0,0,0,1,43.1,354,0
413.25,38.6,7.6,3.5,0.54,5,0,20,0,0,0,0,29.4,1421,0
149.73,122.3,2.0,19.2,0.72,4,1,10,0,1,0,1,33.8,270,0
224.74,50.0,44.0,26.5,0.44,4,0,13,0,0,0,1,26.9,712,0
15.85,727.5,15.8,26.7,1.19,1,0,12,0,0,0,0,44.5,751,0
154.02,36.7,6.5,28.8,0.87,2,0,14,0,0,0,0,53.2,817,0
253.8,39.3,23.5,26.1,1.18,2,0,7,0,0,0,0,51.2,931,0
32.81,320.3,30.0,0.6,1.42,4,1,21,0,1,0,0,48.2,1487,0
248.09,3.0,1.6,11.7,1.07,4,0,17,0,0,0,0,5.8,918,0
463.92,143.2,13.8,24.6,1.2,3,0,13,0,0,0,1,55.2,172,0
57.17,155.1,1.7,11.3,1.7,4,0,13,0,0,0,0,20.1,1183,0
383.4,217.2,21.1,18.2,0.68,1,0,19,0,0,0,0,53.8,554,0
207.79,440.0,44.8,18.4,0.77,5,0,11,0,0,0,1,15.8,435,0
329.31,445.6,49.1,11.3,1.35,4,0,8,1,0,0,0,29.2,767,0
133.82,8.1,31.9,27.2,1.18,4,0,7,0,0,0,0,46.2,1247,0
83.95,207.0,8.2,15.3,0.49,1,1,19,0,0,0,0,40.2,113,0
84.43,124.7,45.3,14.2,0.8,3,0,13,0,0,0,0,27.9,126,0
39.89,125.1,25.9,29.9,0.95,4,0,11,0,0,0,1,42.3,1173,0
96.9,16.5,7.8,15.1,0.87,2,0,9,1,0,0,0,35.2,286,0
333.79,126.0,46.1,5.8,0.49,2,0,10,0,0,0,0,20.2,1180,0
441.44,485.3,37.9,15.6,1.68,2,0,10,0,0,0,0,40.5,870,0
407.99,291.4,36.6,24.5,1.42,5,0,18,0,0,0,1,16.2,766,0
344.14,69.4,35.5,23.4,0.97,5,0,14,0,0,0,1,43.2,1089,0
59.66,4.9,10.1,23.8,1.29,4,0,18,0,0,0,0,5.2,1157,0
148.15,54.0,10.6,21.4,1.64,4,0,18,0,0,0,1,35.2,637,0
158.35,210.1,34.4,8.0,0.42,4,0,14,0,1,1,0,27.1,1035,0
128.73,145.1,11.1,25.9,0.6,5,0,13,0,1,0,0,21.7,470,0
259.93,73.8,22.0,26.9,1.07,4,0,13,0,0,0,1,33.4,185,0
270.1,6.8,39.1,6.2,1.48,1,0,21,0,0,0,0,40.5,259,0
181.66,66.8,39.2,4.3,0.26,3,0,17,0,0,0,0,58.1,524,0
180.13,76.0,22.7,29.3,1.77,2,0,7,0,0,0,0,50.8,1229,0
415.14,316.7,39.6,26.1,0.93,2,0,19,0,0,0,0,44.4,374,0
395.7,123.0,41.9,26.9,0.77,1,0,8,0,0,0,0,31.3,1412,0
157.36,44.8,32.8,26.6,0.67,4,0,19,0,0,0,0,26.6,357,0
457.33,89.4,11.5,16.5,0.48,5,0,21,0,0,0,0,6.8,1062,0
476.64,8.2,13.8,19.6,1.47,4,0,13,1,0,0,0,24.8,1343,0
166.74,431.5,15.8,16.6,1.73,4,0,18,0,0,1,0,51.7,1073,0
180.44,53.6,5.9,2.0,0.86,2,0,10,0,0,0,0,26.1,626,0
255.29,78.0,13.7,22.5,1.72,2,0,12,0,0,0,1,30.4,632,0
470.85,52.7,10.6,15.4,1.52,5,0,19,0,1,0,0,20.0,1182,0
438.78,137.7,22.8,19.6,0.97,2,0,13,0,1,0,1,20.1,1483,0
55.77,130.2,45.4,15.3,1.28,4,1,11,1,0,0,1,8.4,212,0
199.4,150.8,5.3,15.0,0.9,1,1,20,0,0,0,0,38.8,1399,0
278.92,37.5,36.0,5.6,1.09,5,0,10,0,0,0,0,29.6,356,0
254.05,45.5,34.4,8.7,0.29,1,0,13,0,0,0,0,38.3,428,0
100.96,16.1,4.9,5.2,1.31,4,0,6,0,0,0,0,35.1,876,0
430.11,127.9,46.1,6.3,0.28,5,0,21,0,0,0,0,48.9,1358,0
340.09,4.9,28.5,29.2,1.51,1,0,6,0,0,0,0,46.3,150,0
419.76,109.3,18.2,5.0,1.52,5,1,6,0,0,0,0,47.4,320,0
430.09,244.5,37.9,8.4,0.58,4,1,8,1,0,0,1,32.5,882,0
375.44,265.8,12.9,17.9,0.72,5,1,15,1,0,0,1,24.5,695,0
222.41,71.5,34.7,18.5,0.97,4,0,18,0,0,0,0,56.3,1353,0
307.22,73.8,2.1,5.0,1.15,5,0,17,0,0,0,0,8.0,321,0
84.38,9.6,42.0,23.9,0.66,5,0,11,0,0,0,0,13.4,1042,0
338.45,133.3,22.5,23.7,1.15,2,0,11,0,0,0,0,28.1,1177,0
93.73,206.6,31.9,7.5,0.68,4,0,10,0,0,0,1,38.8,1396,0
348.51,33.7,11.1,9.0,0.29,3,0,18,0,1,1,1,5.5,297,0
118.65,65.6,33.9,28.2,0.2,5,0,18,0,0,0,0,44.6,227,0
63.19,219.0,38.6,24.9,0.36,1,0,19,0,0,0,0,35.7,1132,0
86.82,251.6,23.7,21.1,1.47,2,0,12,0,0,0,0,31.7,1086,0
5.99,33.4,30.9,2.9,1.74,2,0,10,0,0,0,1,28.3,326,0
360.78,96.0,22.9,12.8,0.88,5,0,19,0,0,0,0,33.6,657,0
367.54,25.7,44.7,17.0,1.02,3,0,7,0,0,1,0,13.9,1257,0
2901.16,0.2,878.7,165.1,10.07,16,4,2,1,0,1,1,98.1,2,1
84.87,290.5,42.1,13.7,1.08,4,0,6,0,0,0,1,20.9,314,0
46.36,206.1,40.1,18.2,0.43,5,0,12,1,0,0,1,44.0,1235,0
14.47,171.3,20.6,10.2,1.18,5,0,9,0,0,0,0,37.4,954,0
87.05,6.0,11.6,23.5,1.69,3,0,18,0,0,0,0,31.4,1280,0
445.97,222.7,20.4,25.3,0.51,4,0,9,0,0,0,0,36.4,524,0
124.56,69.2,41.3,10.0,1.42,4,0,18,0,0,0,1,35.8,417,0
180.36,50.3,11.5,25.2,0.24,3,1,9,0,0,0,1,21.9,459,0
57.15,94.9,26.3,3.6,0.8,1,0,8,0,0,0,1,10.4,1499,0
115.07,11.5,40.3,25.2,0.38,4,0,13,0,0,0,0,54.3,1035,0
262.02,169.6,17.7,5.0,0.76,1,0,9,0,0,0,1,38.0,1057,0
305.84,104.8,32.1,2.9,0.48,1,0,13,0,0,1,0,43.4,1019,0
126.45,24.8,12.4,19.4,0.8,5,0,14,0,0,0,0,30.5,1001,0
33.58,25.0,5.6,14.4,0.87,5,1,6,0,0,0,0,46.6,1419,0
198.56,24.4,39.7,27.3,0.68,2,0,20,0,0,0,0,37.1,297,0
120.93,7.0,5.0,11.2,1.25,5,1,9,0,0,0,0,8.0,497,0
113.68,106.3,13.6,9.0,1.67,4,0,11,0,0,0,1,54.0,689,0
708.37,3.1,1042.9,170.4,10.86,15,3,1,1,1,0,1,80.6,52,1
310.07,2.1,17.4,14.0,0.51,1,0,19,0,0,0,0,12.6,528,0
280.65,6.0,48.7,10.7,0.63,4,0,11,0,0,0,0,9.8,710,0
210.81,102.1,49.0,21.0,1.57,5,0,17,0,0,0,0,44.6,105,0
217.33,205.4,13.5,22.9,1.11,5,0,11,0,1,0,0,43.7,1441,0
272.75,47.5,2.1,25.7,0.93,5,0,15,0,0,0,0,43.5,1335,0
349.73,51.6,35.3,29.2,0.44,3,0,9,0,0,0,1,55.4,1396,0
352.56,108.9,22.6,8.4,0.92,4,0,14,0,0,0,0,24.2,1207,0
89.99,38.5,5.1,21.6,0.65,2,0,21,0,0,0,1,35.9,809,0
252.56,3.2,35.4,12.1,1.71,4,0,12,0,0,1,1,39.1,459,0
208.92,159.5,1.7,20.5,1.61,4,0,19,0,0,0,0,58.9,1264,0
435.91,117.9,43.5,14.5,0.33,3,0,16,0,0,0,0,22.2,1296,0
317.55,104.3,7.0,29.8,1.03,4,0,11,0,0,0,1,57.6,1143,0
268.59,162.4,6.5,22.0,0.56,1,0,6,0,0,0,0,13.2,602,0
62.12,135.0,8.9,28.6,0.86,5,0,7,0,0,0,1,47.0,326,0
304.79,27.7,48.0,25.1,1.6,5,0,17,0,0,0,1,39.8,208,0
63.02,52.2,34.7,27.1,1.04,3,1,11,0,0,0,0,49.9,842,0
171.92,16.2,40.1,24.5,0.73,5,0,16,0,0,0,1,6.6,1443,0
75.71,16.7,19.9,14.0,0.53,1,0,21,0,1,1,0,9.3,1431,0
347.58,135.3,16.9,7.9,1.48,3,0,20,0,0,0,1,8.8,910,0
107.09,234.7,11.8,11.4,1.2,2,0,6,0,0,0,0,37.6,1210,0
198.97,394.8,24.1,1.1,0.95,5,0,20,0,0,0,1,38.2,885,0
448.36,118.8,27.6,16.0,0.55,4,0,20,0,0,0,0,54.8,327,0
106.14,24.4,31.6,15.4,0.73,1,0,16,0,0,0,1,30.7,951,0
256.36,13.4,12.9,16.0,1.74,1,0,21,0,0,0,0,8.7,1433,0
212.54,201.1,47.4,29.2,1.03,5,0,10,0,0,0,0,16.5,927,0
13.97,103.7,8.6,27.4,0.84,2,0,6,0,0,0,0,5.4,478,0
397.42,115.6,48.3,5.3,1.03,4,0,18,0,0,0,1,47.7,484,0
39.18,182.5,0.8,11.4,1.45,2,0,8,0,0,0,0,49.9,212,0
239.76,145.8,24.1,13.0,0.74,2,0,17,0,0,0,0,59.9,1416,0
282.54,215.8,16.7,11.1,0.49,5,0,17,0,0,0,1,27.7,1428,0
316.07,6.9,22.5,24.1,1.14,4,0,17,0,0,0,1,6.1,390,0
